【令和６年７月１日時点】入所児童数,,,,,,,,,,,,
施設所在区,標準地域コード,施設・事業名,施設番号,０歳児,１歳児,２歳児,３歳児,４歳児,５歳児,合計,更新日,
南区,14105,キッズパートナー井土ヶ谷,1410052004140,1,9,9,-,-,-,19,2024-07-01,
南区,14105,ばばほいくしつ黄金町,1410052005154,3,7,8,-,-,-,18,2024-07-01,
南区,14105,ぽかぽか保育園,1410052003258,3,4,5,-,-,-,12,2024-07-01,
南区,14105,木の花保育園,1410052004553,2,8,8,-,-,-,18,2024-07-01,
南区,14105,竹の子共同保育園,1410052004215,4,7,7,-,-,-,18,2024-07-01,
南区,14105,パナマリア保育園弘明寺園,1410052005576,3,8,9,-,-,-,20,2024-07-01,
南区,14105,つぼみの森保育室,1410052004504,-,1,0,-,-,-,1,2024-07-01,
南区,14105,もりた保育室,1410052005006,-,3,2,-,-,-,5,2024-07-01,
南区,14105,ペパンルーム,1410052005360,1,2,2,-,-,-,5,2024-07-01,
港南区,14111,赤い屋根保育園,1410051016608,12,18,20,24,24,24,122,2024-07-01,
港南区,14111,アスク上大岡保育園,1410051018596,6,8,10,11,11,11,57,2024-07-01,
港南区,14111,アスク港南中央保育園,1410051016616,12,19,19,20,19,18,107,2024-07-01,
港南区,14111,アスクさいど保育園,1410051014801,9,15,16,17,14,15,86,2024-07-01,
港南区,14111,育美保育園,1410051016624,8,16,14,15,13,15,81,2024-07-01,
港南区,14111,オハナ上永谷保育園,1410051013993,6,12,18,18,18,18,90,2024-07-01,
港南区,14111,風の丘・上大岡東保育園,1410051028157,3,9,11,20,20,21,84,2024-07-01,
港南区,14111,上大岡はるかぜ保育園,1410051014009,6,18,20,20,19,19,102,2024-07-01,
港南区,14111,上大岡ゆう保育園,1410051016632,18,24,24,24,24,24,138,2024-07-01,
港南区,14111,上永谷保育園,1410051016640,-,9,14,18,16,15,72,2024-07-01,
港南区,14111,上永谷西保育園,1410051025823,3,15,15,16,16,16,81,2024-07-01,
港南区,14111,キッズガーデン横浜最戸,1410051024354,6,8,10,12,12,12,60,2024-07-01,
港南区,14111,クオリスキッズ港南中央保育園,1410051019347,6,15,15,16,17,17,86,2024-07-01,
港南区,14111,グローバルキッズ上大岡園,1410051025567,3,12,12,14,13,14,68,2024-07-01,
港南区,14111,京急キッズランド上大岡保育園,1410051016657,8,10,10,11,10,9,58,2024-07-01,
港南区,14111,京急キッズランド上永谷保育園,1410051014819,7,10,10,10,10,11,58,2024-07-01,
港南区,14111,港南あひる保育園,1410051018604,3,9,9,9,10,10,50,2024-07-01,
港南区,14111,港南台つばさ保育園,1410051019354,-,12,12,12,12,12,60,2024-07-01,
港南区,14111,港南台保育園,1410051024503,12,20,22,24,24,24,126,2024-07-01,
港南区,14111,港南台保育センター,1410051027274,3,8,9,10,11,9,50,2024-07-01,
港南区,14111,港南つくしんぼ保育園,1410051018067,12,24,24,23,21,23,127,2024-07-01,
港南区,14111,港南はるかぜ保育園,1410051014017,12,20,23,23,23,23,124,2024-07-01,
港南区,14111,港南ひまわり保育園,1410051018075,7,12,12,12,11,12,66,2024-07-01,
港南区,14111,ＣＯＳＭＯＳ保育園,1410051016590,3,12,12,14,9,9,59,2024-07-01,
港南区,14111,サイド・サン保育園,1410051027951,-,10,11,13,3,6,43,2024-07-01,
港南区,14111,笹下保育園,1410051019552,6,12,18,18,22,21,97,2024-07-01,
港南区,14111,笹下南つくしんぼ保育園,1410051026318,3,14,16,18,20,18,89,2024-07-01,
港南区,14111,ＳＵＮはるかぜ保育園,1410051013985,3,8,10,12,13,13,59,2024-07-01,
港南区,14111,小学館アカデミーかみおおおか保育園,1410051027803,6,10,10,10,9,10,55,2024-07-01,
港南区,14111,小学館アカデミーかみながや保育園,1410051027811,4,7,10,10,10,10,51,2024-07-01,
港南区,14111,芹が谷ぴよっこ保育園,1410051014025,7,12,12,13,13,12,69,2024-07-01,
港南区,14111,太陽の子　港南台保育園,1410051019545,6,11,11,11,11,10,60,2024-07-01,
港南区,14111,チェリーガーデン保育園,1410051014827,8,14,18,20,20,20,100,2024-07-01,
港南区,14111,つくし保育園　上大岡,1410051019537,-,14,14,16,16,16,76,2024-07-01,
港南区,14111,つばさ保育園,1410051018083,15,15,17,18,19,19,103,2024-07-01,
港南区,14111,野庭保育園,1410051027480,3,7,13,14,12,15,64,2024-07-01,
港南区,14111,白峰保育園,1410051016673,9,12,15,18,18,17,89,2024-07-01,
港南区,14111,日野保育園,1410051014058,6,15,15,14,15,15,80,2024-07-01,
港南区,14111,丸山台保育園,1410051015378,11,15,18,20,19,20,103,2024-07-01,
港南区,14111,みなみひの保育園,1410051016665,9,16,15,18,18,18,94,2024-07-01,
港南区,14111,横浜市大久保保育園,1410051020089,4,15,18,19,21,21,98,2024-07-01,
港南区,14111,横浜市港南台第二保育園,1410051020105,7,14,15,20,20,16,92,2024-07-01,
港南区,14111,横浜市野庭第二保育園,1410051020063,9,18,21,24,23,28,123,2024-07-01,
港南区,14111,上大岡ラビット保育園ＴＷＩＮＳ,1410052003480,1,3,3,-,-,-,7,2024-07-01,
港南区,14111,キッズアミ,1410052005105,3,6,10,-,-,-,19,2024-07-01,
港南区,14111,クオリスキッズ上大岡西保育園,1410052004405,2,6,6,-,-,-,14,2024-07-01,
港南区,14111,港南台きらきら保育園,1410052005865,-,9,11,-,-,-,20,2024-07-01,
港南区,14111,スクルドエンジェル保育園上大岡園,1410052005857,-,4,9,-,-,-,13,2024-07-01,
港南区,14111,ちゅーりっぷキッズ,1410052003555,-,4,4,-,-,-,8,2024-07-01,
港南区,14111,ちゅーりっぷハウス,1410052003530,-,4,5,-,-,-,9,2024-07-01,
港南区,14111,ニコニコ保育園,1410052003282,4,6,7,-,-,-,17,2024-07-01,
港南区,14111,ぱぷりか保育園　上大岡,1410052005840,-,10,10,-,-,-,20,2024-07-01,
港南区,14111,保育室アーモ,1410052005220,4,7,7,-,-,-,18,2024-07-01,
港南区,14111,Ｐｏｃｏ　ａ　Ｐｏｃｏ保育園,1410052004678,1,8,7,-,-,-,16,2024-07-01,
港南区,14111,めぐみ保育園,1410052003035,-,11,11,-,-,-,22,2024-07-01,
港南区,14111,クオリスキッズ上大岡駅前保育園,1410051023646,6,12,14,-,-,-,32,2024-07-01,
港南区,14111,こどもっと保育園,1410051023612,4,13,14,-,-,-,31,2024-07-01,
港南区,14111,認定こども園関東学院のびのびのば園,1410051020535,-,16,16,17,10,13,72,2024-07-01,
港南区,14111,認定こども園ムロノキッズ　室の木幼稚園・プリスクール室の木,1410051020527,6,7,10,11,11,11,56,2024-07-01,
港南区,14111,認定こども園　森が丘幼稚園,1410051026847,-,7,7,8,8,6,36,2024-07-01,
港南区,14111,認定こども園　大谷幼稚園,1410051026276,-,-,-,3,3,3,9,2024-07-01,
港南区,14111,認定こども園　竹の子幼稚園,1410051022234,-,-,-,2,2,3,7,2024-07-01,
港南区,14111,認定こども園　野庭聖佳幼稚園,1410051023927,-,-,-,5,7,11,23,2024-07-01,
港南区,14111,認定こども園　日野幼稚園,1410051022283,-,-,-,0,1,2,3,2024-07-01,
保土ケ谷区,14106,あーす保育園保土ケ谷,1410051025948,-,10,9,12,12,10,53,2024-07-01,
保土ケ谷区,14106,霞台保育園（分園含む）,1410051019800,2,12,15,15,15,15,74,2024-07-01,
保土ケ谷区,14106,学校法人初音丘学園ＰＩＣＣＯＬＩＮＯ,1410051016780,7,16,19,-,-,-,42,2024-07-01,
保土ケ谷区,14106,昴保育園,1410051016715,12,22,22,22,24,20,122,2024-07-01,
保土ケ谷区,14106,ダイアナ保育園,1410051016731,2,18,15,18,17,12,82,2024-07-01,
保土ケ谷区,14106,ゆめの樹保育園ほどがや,1410051023620,7,11,12,9,8,12,59,2024-07-01,
保土ケ谷区,14106,横浜市岩井保育園,1410051018893,5,15,16,18,21,19,94,2024-07-01,
保土ケ谷区,14106,若葉保育園（分園含む）,1410051026086,3,12,13,11,12,13,64,2024-07-01,
保土ケ谷区,14106,岩間保育園,1410051014066,1,9,10,13,10,11,54,2024-07-01,
保土ケ谷区,14106,にじいろ保育園天王町,1410051025955,-,8,10,11,8,9,46,2024-07-01,
保土ケ谷区,14106,ベネッセ　保土ケ谷保育園,1410051023950,6,10,10,10,10,9,55,2024-07-01,
保土ケ谷区,14106,保土ケ谷保育園,1410051023885,8,21,23,24,23,21,120,2024-07-01,
保土ケ谷区,14106,横浜市神戸保育園,1410051020139,7,18,20,21,23,14,103,2024-07-01,
保土ケ谷区,14106,横浜市天王町保育園,1410051020154,4,11,15,19,19,17,85,2024-07-01,
保土ケ谷区,14106,ＧＥＮＫＩＤＳ星川保育園,1410051027423,6,10,10,10,9,10,55,2024-07-01,
保土ケ谷区,14106,合歓の木保育園,1410051014116,10,18,20,20,20,16,104,2024-07-01,
保土ケ谷区,14106,星川こども園,1410051024362,6,20,20,20,23,22,111,2024-07-01,
保土ケ谷区,14106,星川もえぎ保育園,1410051024206,4,8,8,10,10,10,50,2024-07-01,
保土ケ谷区,14106,星川ルーナ保育園,1410051016749,16,22,22,20,22,23,125,2024-07-01,
保土ケ谷区,14106,明神台保育園,1410051016756,12,24,25,23,25,19,128,2024-07-01,
保土ケ谷区,14106,りとる・ルーナ保育園,1410051019586,-,9,12,13,13,12,59,2024-07-01,
保土ケ谷区,14106,アスク和田町保育園,1410051018109,4,12,11,12,12,10,61,2024-07-01,
保土ケ谷区,14106,三丁目こども園,1410051025716,-,8,8,8,8,8,40,2024-07-01,
保土ケ谷区,14106,スターチャイルド≪和田町ナーサリー≫,1410051026672,6,8,10,12,12,12,60,2024-07-01,
保土ケ谷区,14106,にじいろ保育園和田町,1410051015394,3,5,5,5,6,5,29,2024-07-01,
保土ケ谷区,14106,ポポラー横浜和田町園,1410051025336,5,8,10,12,9,8,52,2024-07-01,
保土ケ谷区,14106,ラフ・クルー星川保育園,1410051016772,9,15,15,13,13,15,80,2024-07-01,
保土ケ谷区,14106,認定こども園和田愛児園,1410051027993,9,20,24,23,17,22,115,2024-07-01,
保土ケ谷区,14106,エルアンジュ保育園（分園含む）,1410051019560,9,12,15,13,12,13,74,2024-07-01,
保土ケ谷区,14106,にじいろ保育園上星川,1410051015386,6,8,9,10,10,9,52,2024-07-01,
保土ケ谷区,14106,向台保育園,1410051027761,-,12,13,8,14,13,60,2024-07-01,
保土ケ谷区,14106,梅の木保育園,1410051019594,8,10,10,10,9,9,56,2024-07-01,
保土ケ谷区,14106,えぶち保育園（分園含む）,1410051014082,7,11,11,11,9,10,59,2024-07-01,
保土ケ谷区,14106,えぶちにしや園（分園含む）,1410051014074,14,19,19,18,15,19,104,2024-07-01,
保土ケ谷区,14106,川島保育園,1410051025799,-,10,14,14,14,16,68,2024-07-01,
保土ケ谷区,14106,西谷保育園,1410051015402,12,20,28,35,35,37,167,2024-07-01,
保土ケ谷区,14106,西谷保育園分園　きらり保育園,1410051025302,6,8,9,-,-,-,23,2024-07-01,
保土ケ谷区,14106,アミー保育園　三ツ沢園,1410051018125,6,10,10,12,12,15,65,2024-07-01,
保土ケ谷区,14106,ひかりの風保育園,1410051019578,6,8,10,15,14,15,68,2024-07-01,
保土ケ谷区,14106,森のルーナ保育園,1410051016764,7,10,12,11,12,14,66,2024-07-01,
保土ケ谷区,14106,笹山保育園,1410051025237,6,12,18,16,17,18,87,2024-07-01,
保土ケ谷区,14106,千丸台保育園,1410051016723,9,15,17,20,20,21,102,2024-07-01,
保土ケ谷区,14106,桜ケ丘保育園,1410051015170,3,12,15,17,13,17,77,2024-07-01,
保土ケ谷区,14106,新桜ケ丘保育園,1410051014108,3,8,10,15,16,14,66,2024-07-01,
保土ケ谷区,14106,プチアンジュ保育園,1410051018117,5,16,17,15,16,16,85,2024-07-01,
保土ケ谷区,14106,認定こども園あかいとりこども園,1410051027894,6,18,20,20,16,20,100,2024-07-01,
保土ケ谷区,14106,境木保育園,1410051016699,5,12,14,15,15,15,76,2024-07-01,
保土ケ谷区,14106,認定こども園峯岡幼稚園,1410051021376,-,8,8,10,9,10,45,2024-07-01,
保土ケ谷区,14106,たしろ保育室,1410052003787,0,0,5,-,-,-,5,2024-07-01,
保土ケ谷区,14106,おおきくなぁ～れ　プチベベ保育室,1410052005055,0,8,8,-,-,-,16,2024-07-01,
保土ケ谷区,14106,おれんじハウス星川保育園,1410052004165,3,6,5,-,-,-,14,2024-07-01,
保土ケ谷区,14106,天王町駅前もえぎ保育園,1410052004884,3,3,7,-,-,-,13,2024-07-01,
保土ケ谷区,14106,ばばほいくしつ星川,1410052004561,2,5,4,-,-,-,11,2024-07-01,
保土ケ谷区,14106,東戸塚もえぎ保育室,1410052003381,0,5,4,-,-,-,9,2024-07-01,
保土ケ谷区,14106,ベイキッズ　おりーぶ保育園,1410052004983,2,4,4,-,-,-,10,2024-07-01,
保土ケ谷区,14106,保育室ピア・ピア,1410052003290,0,4,4,-,-,-,8,2024-07-01,
保土ケ谷区,14106,キッズハーモニー・ほどがや,1410051027555,3,8,10,12,5,5,43,2024-07-01,
旭区,14112,横浜市左近山保育園,1410051018901,10,16,20,24,21,22,113,2024-07-01,
旭区,14112,マヤ保育園,1410051015436,6,18,20,22,19,22,107,2024-07-01,
旭区,14112,横浜市今宿保育園,1410051020170,-,13,14,15,15,17,74,2024-07-01,
旭区,14112,ちとせ保育園,1410051016848,9,31,31,35,33,35,174,2024-07-01,
旭区,14112,西川島保育園,1410051014173,8,16,20,18,18,20,100,2024-07-01,
旭区,14112,鶴ヶ峰保育園,1410051016855,6,13,13,12,12,12,68,2024-07-01,
旭区,14112,あっぷる保育園鶴ヶ峰,1410051016806,12,20,20,24,25,27,128,2024-07-01,
旭区,14112,上の原保育園,1410051016814,8,10,13,13,13,13,70,2024-07-01,
旭区,14112,ポプラ保育園,1410051015188,6,8,9,9,8,9,49,2024-07-01,
旭区,14112,ポプラ第二保育園,1410051020451,2,4,6,10,10,10,42,2024-07-01,
旭区,14112,オハナ鶴ヶ峰保育園,1410051016822,9,15,15,15,15,15,84,2024-07-01,
旭区,14112,あゆみ保育園,1410051018133,8,8,9,17,17,17,76,2024-07-01,
旭区,14112,あゆみキッズ保育園,1410051020402,4,8,8,-,-,-,20,2024-07-01,
旭区,14112,あゆみ保育園第二,1410051026292,9,17,17,17,16,17,93,2024-07-01,
旭区,14112,太陽の子　鶴ヶ峰保育園,1410051016871,6,10,11,11,11,11,60,2024-07-01,
旭区,14112,キッズガーデン横浜鶴ヶ峰,1410051024370,6,10,11,12,11,11,61,2024-07-01,
旭区,14112,スターチャイルド《鶴ヶ峰ナーサリー》,1410051027902,-,10,11,12,1,0,34,2024-07-01,
旭区,14112,横浜市ひかりが丘保育園,1410051018919,7,13,15,20,18,15,88,2024-07-01,
旭区,14112,土と愛　子供の家保育所,1410051014157,3,11,14,13,16,15,72,2024-07-01,
旭区,14112,土と愛　子供の家保育所第２,1410051014165,2,11,13,13,12,14,65,2024-07-01,
旭区,14112,星の子白根保育園,1410051027498,-,14,17,17,15,17,80,2024-07-01,
旭区,14112,太陽の子　白根保育園,1410051014140,6,11,12,12,11,12,64,2024-07-01,
旭区,14112,グローバルキッズ白根保育園,1410051015451,6,10,11,11,10,11,59,2024-07-01,
旭区,14112,まきが原愛児園,1410051015428,9,22,23,24,24,22,124,2024-07-01,
旭区,14112,中尾保育園,1410051019602,6,17,18,20,20,20,101,2024-07-01,
旭区,14112,横浜市柏保育園,1410051018927,9,13,20,21,22,25,110,2024-07-01,
旭区,14112,明徳二俣川保育園,1410051014181,8,12,15,18,17,18,88,2024-07-01,
旭区,14112,旭はるかぜ保育園,1410051014124,9,19,19,19,19,19,104,2024-07-01,
旭区,14112,横浜小谷かなりや保育園,1410051014835,6,8,10,13,13,12,62,2024-07-01,
旭区,14112,太陽の子　さちが丘保育園,1410051014132,9,12,12,13,14,14,74,2024-07-01,
旭区,14112,横濱あんじゅ保育園,1410051015444,6,15,15,23,22,23,104,2024-07-01,
旭区,14112,のぞみ保育園,1410051016889,2,12,12,-,-,-,26,2024-07-01,
旭区,14112,グローバルキッズ南万騎が原園,1410051023968,6,10,11,11,11,11,60,2024-07-01,
旭区,14112,太陽の子　二俣川駅保育園,1410051024800,6,12,12,15,15,15,75,2024-07-01,
旭区,14112,保育園夢未来二俣川園,1410051026094,4,8,12,12,11,12,59,2024-07-01,
旭区,14112,旭あじさい保育園,1410051026649,-,8,8,17,17,18,68,2024-07-01,
旭区,14112,ひまわり愛児園,1410051016863,8,18,20,20,18,21,105,2024-07-01,
旭区,14112,中希望が丘保育園,1410051018141,12,15,15,16,16,16,90,2024-07-01,
旭区,14112,キッズビレッジつくし保育園,1410051016830,10,12,12,13,12,11,70,2024-07-01,
旭区,14112,善部保育園,1410051019263,6,13,14,16,16,16,81,2024-07-01,
旭区,14112,横浜あさひ中央保育園,1410051025963,6,15,18,18,17,18,92,2024-07-01,
旭区,14112,夢のつぼみ保育園,1410051014199,8,9,10,11,12,10,60,2024-07-01,
旭区,14112,つぼみ保育園,1410051016897,8,11,13,13,15,12,72,2024-07-01,
旭区,14112,三ツ境たんぽぽ保育園,1410051024636,5,9,10,12,12,9,57,2024-07-01,
旭区,14112,コナミスポーツ保育園　希望が丘,1410051027613,2,9,9,5,8,0,33,2024-07-01,
旭区,14112,希望ヶ丘プラス保育園,1410051027621,-,12,12,12,12,6,54,2024-07-01,
旭区,14112,わかばの森保育園,1410051014215,-,8,8,6,7,8,37,2024-07-01,
旭区,14112,認定こども園二俣川幼稚園,1410051022473,4,8,10,12,12,13,59,2024-07-01,
旭区,14112,認定こども園　上の原幼稚園,1410051027639,-,9,12,12,2,5,40,2024-07-01,
旭区,14112,川井宿幼保連携型認定こども園,1410051027308,-,18,18,17,20,19,92,2024-07-01,
旭区,14112,認定こども園やつはしキッズ　八ッ橋幼稚園,1410051020543,6,12,15,15,13,14,75,2024-07-01,
旭区,14112,認定こども園　希望ヶ丘幼稚園・希望ヶ丘保育園,1410051025070,3,6,6,7,4,7,33,2024-07-01,
旭区,14112,認定こども園　オーセルわかば幼稚園,1410051025211,-,4,4,7,4,4,23,2024-07-01,
旭区,14112,認定こども園　若葉台こども園,1410051027290,9,16,18,13,16,16,88,2024-07-01,
旭区,14112,保育室　ひかり,1410052003340,1,6,7,-,-,-,14,2024-07-01,
旭区,14112,あさひすまいる保育園,1410052004793,3,3,4,-,-,-,10,2024-07-01,
旭区,14112,ＳＡＦＡＲＩ　ＫＩＤ保育園,1410052004777,4,10,8,-,-,-,22,2024-07-01,
旭区,14112,ぱぷりか保育園　鶴ヶ峰,1410052005709,-,9,11,-,-,-,20,2024-07-01,
旭区,14112,ＳＥＡＳＯＮ　ＫＩＤ保育園,1410052005907,3,10,8,-,-,-,21,2024-07-01,
旭区,14112,ちゃいれっく　上白根保育室,1410052003308,2,6,6,-,-,-,14,2024-07-01,
旭区,14112,おれんじハウス二俣川保育園,1410052002888,2,5,5,-,-,-,12,2024-07-01,
旭区,14112,旭ローズ保育園,1410052003209,3,6,10,-,-,-,19,2024-07-01,
旭区,14112,すずらん二俣川保育園,1410052004579,-,9,10,-,-,-,19,2024-07-01,
旭区,14112,マミー保育園二俣川,1410052004710,5,7,7,-,-,-,19,2024-07-01,
旭区,14112,保育園スマイルキッズ二俣川駅前,1410052005238,1,7,6,-,-,-,14,2024-07-01,
旭区,14112,横濱あんじゅ小規模保育園,1410052005527,3,8,7,-,-,-,18,2024-07-01,
旭区,14112,サクラフェリーチェ保育園　二俣川,1410052005873,-,10,9,-,-,-,19,2024-07-01,
旭区,14112,とこちゃん☆みっつ保育園,1410052004728,3,8,8,-,-,-,19,2024-07-01,
旭区,14112,ハニービー保育園,1410052004801,3,8,8,-,-,-,19,2024-07-01,
旭区,14112,スマイルビー保育園,1410052005717,-,8,8,-,-,-,16,2024-07-01,
旭区,14112,前島保育園,1410052005972,-,3,5,-,-,-,8,2024-07-01,
旭区,14112,サフォークキッズランド横浜園,1410052006012,-,10,6,-,-,-,16,2024-07-01,
旭区,14112,ひより保育室,1410052005378,0,2,3,-,-,-,5,2024-07-01,
旭区,14112,タドラーキッズ,1410052004066,0,7,4,-,-,-,11,2024-07-01,
磯子区,14107,あっぷる滝頭保育園,1410051026987,6,7,7,10,15,15,60,2024-07-01,
磯子区,14107,横浜市東滝頭保育園,1410051018968,9,12,14,24,28,28,115,2024-07-01,
磯子区,14107,東滝頭保育園　分園,1410051020196,-,8,12,-,-,-,20,2024-07-01,
磯子区,14107,横浜ナーサリー,1410051015501,15,25,25,24,25,25,139,2024-07-01,
磯子区,14107,岡村幼児園,1410051023893,-,15,20,20,20,20,95,2024-07-01,
磯子区,14107,金剛保育園,1410051016913,3,18,20,24,24,23,112,2024-07-01,
磯子区,14107,根岸星の子保育園,1410051015493,3,15,15,16,17,13,79,2024-07-01,
磯子区,14107,原町星の子保育園,1410051018158,-,-,-,7,8,9,24,2024-07-01,
磯子区,14107,西町星の子保育園,1410051024560,6,8,9,12,11,11,57,2024-07-01,
磯子区,14107,太陽の子　磯子保育園,1410051016947,6,14,15,15,14,12,76,2024-07-01,
磯子区,14107,ヨコハマみらい保育園,1410051023547,5,15,15,14,15,15,79,2024-07-01,
磯子区,14107,磯子おひさま保育園,1410051016988,3,16,15,18,16,18,86,2024-07-01,
磯子区,14107,横浜おひさま保育園,1410051024826,6,12,13,13,13,12,69,2024-07-01,
磯子区,14107,にじいろ保育園　磯子,1410051015519,9,12,12,11,12,13,69,2024-07-01,
磯子区,14107,キッズガーデン横浜磯子,1410051024818,3,12,11,11,13,14,64,2024-07-01,
磯子区,14107,日枝幼児園,1410051014223,-,8,10,15,11,13,57,2024-07-01,
磯子区,14107,グローバルキッズ磯子保育園,1410051025575,3,12,14,14,12,14,69,2024-07-01,
磯子区,14107,太陽の子　磯子第二保育園,1410051024073,5,8,9,8,9,9,48,2024-07-01,
磯子区,14107,汐見台愛育園,1410051015469,1,11,15,15,13,11,66,2024-07-01,
磯子区,14107,ペガサスわくわくランド,1410051015204,0,10,9,9,7,9,44,2024-07-01,
磯子区,14107,森幼児園,1410051028173,1,13,15,14,10,13,66,2024-07-01,
磯子区,14107,屏風ヶ浦はるかぜ保育園,1410051014843,4,10,14,14,14,14,70,2024-07-01,
磯子区,14107,屏風ゆめの森保育園,1410051023596,4,12,12,14,14,13,69,2024-07-01,
磯子区,14107,屏風ヶ浦保育園,1410051016962,9,15,20,20,20,20,104,2024-07-01,
磯子区,14107,新杉田のびのび保育園,1410051016921,18,20,20,20,22,23,123,2024-07-01,
磯子区,14107,にじいろ保育園　新杉田,1410051015477,9,13,15,18,18,17,90,2024-07-01,
磯子区,14107,杉田幼児園,1410051028199,-,16,20,30,29,30,125,2024-07-01,
磯子区,14107,杉田保育園,1410051025815,-,9,13,14,13,16,65,2024-07-01,
磯子区,14107,つくしんぼ保育園,1410051016954,3,9,9,9,9,9,48,2024-07-01,
磯子区,14107,アスク新杉田保育園,1410051015196,5,6,7,7,7,7,39,2024-07-01,
磯子区,14107,アスク新杉田駅前保育園,1410051019610,6,12,13,14,14,14,73,2024-07-01,
磯子区,14107,キッズパートナー磯子中原,1410051025625,3,8,10,10,13,13,57,2024-07-01,
磯子区,14107,洋光台保育園,1410051014231,-,8,10,18,18,18,72,2024-07-01,
磯子区,14107,にじいろ保育園　洋光台,1410051015485,9,12,15,15,15,15,81,2024-07-01,
磯子区,14107,やべのファミリールーム,1410051023463,5,10,11,11,10,10,57,2024-07-01,
磯子区,14107,横浜市洋光台第二保育園,1410051018976,9,13,20,24,24,25,115,2024-07-01,
磯子区,14107,スターチャイルド≪洋光台ナーサリー≫,1410051025609,6,12,12,14,13,14,71,2024-07-01,
磯子区,14107,洋光台中央福澤保育センター,1410051016970,9,15,20,21,21,21,107,2024-07-01,
磯子区,14107,根岸すみれ保育園,1410052005097,0,11,9,-,-,-,20,2024-07-01,
磯子区,14107,根岸サンフラワー保育園,1410052005543,2,5,4,-,-,-,11,2024-07-01,
磯子区,14107,ベイキッズなのはな保育園,1410052004843,2,8,8,-,-,-,18,2024-07-01,
磯子区,14107,森おひさま保育園,1410052002854,0,4,4,-,-,-,8,2024-07-01,
磯子区,14107,汐見台第二愛育園,1410052003076,3,8,8,-,-,-,19,2024-07-01,
磯子区,14107,岩原保育室,1410052004827,-,4,4,-,-,-,8,2024-07-01,
磯子区,14107,ピノキオ幼児舎 新杉田園,1410052005246,5,9,8,-,-,-,22,2024-07-01,
磯子区,14107,みらいつばさ新杉田保育園,1410052005535,3,4,4,-,-,-,11,2024-07-01,
磯子区,14107,チームナーサリーＢｉｇ Ｈｕｇ洋光台,1410052002896,-,4,5,-,-,-,9,2024-07-01,
磯子区,14107,チームナーサリーＢｉｇ Ｈｕｇ洋光台２,1410052002904,-,4,5,-,-,-,9,2024-07-01,
磯子区,14107,くろかわ保育室,1410052003654,0,0,3,-,-,-,3,2024-07-01,
金沢区,14108,とみおかスマイル保育園,1410051017069,8,10,11,11,11,11,62,2024-07-01,
金沢区,14108,アイグラン保育園富岡東,1410051017010,5,12,12,12,12,12,65,2024-07-01,
金沢区,14108,金沢ふたば保育園,1410051015527,6,19,19,18,19,19,100,2024-07-01,
金沢区,14108,横浜市並木保育園,1410051018984,10,17,22,21,22,26,118,2024-07-01,
金沢区,14108,かぜのね保育園,1410051025252,3,16,18,19,15,18,89,2024-07-01,
金沢区,14108,わらべシーサイド保育園,1410051017085,3,7,8,16,16,12,62,2024-07-01,
金沢区,14108,ちゃいれっく　並木二丁目保育室,1410052003316,-,5,5,-,-,-,10,2024-07-01,
金沢区,14108,ビアレ横浜スマイル保育園,1410051014868,6,8,8,8,8,8,46,2024-07-01,
金沢区,14108,しののめ並木保育園,1410051015535,6,15,19,16,23,22,101,2024-07-01,
金沢区,14108,アイン能見台駅前保育園,1410051018174,5,11,12,12,12,12,64,2024-07-01,
金沢区,14108,マミングステーション,1410052005048,1,9,9,-,-,-,19,2024-07-01,
金沢区,14108,きらら保育園,1410051018190,9,15,20,20,20,20,104,2024-07-01,
金沢区,14108,ＹＭＣＡマナ保育園,1410051017002,6,12,13,13,13,13,70,2024-07-01,
金沢区,14108,きらら子どもの家,1410051017044,6,8,10,14,14,14,66,2024-07-01,
金沢区,14108,金沢ぴよっこ保育園,1410051014850,8,12,13,12,13,13,71,2024-07-01,
金沢区,14108,西柴保育園,1410051014249,4,13,13,13,13,14,70,2024-07-01,
金沢区,14108,あおぞら谷津保育園,1410051018182,11,13,18,18,17,17,94,2024-07-01,
金沢区,14108,スターチャイルド≪金沢文庫ナーサリー≫,1410051018620,5,12,12,12,10,10,61,2024-07-01,
金沢区,14108,京急キッズランド金沢文庫保育園,1410051017051,3,10,11,10,10,6,50,2024-07-01,
金沢区,14108,＋Ｕすくすくキッズ園,1410052003134,1,6,7,-,-,-,14,2024-07-01,
金沢区,14108,横浜市金沢さくら保育園,1410051020204,9,15,18,20,24,24,110,2024-07-01,
金沢区,14108,アイン金沢文庫保育園,1410051018166,6,12,13,15,15,13,74,2024-07-01,
金沢区,14108,にじいろ保育園金沢文庫,1410051015550,9,10,10,11,11,11,62,2024-07-01,
金沢区,14108,フレンド金沢文庫保育園,1410051015584,6,14,14,-,-,-,34,2024-07-01,
金沢区,14108,にじいろ保育園釜利谷,1410051015543,6,14,15,15,14,13,77,2024-07-01,
金沢区,14108,明日葉保育園金沢文庫園,1410051026474,6,11,11,13,11,11,63,2024-07-01,
金沢区,14108,マミーズエンジェル金沢文庫駅前保育園,1410051019826,6,9,10,11,15,14,65,2024-07-01,
金沢区,14108,かまりや保育園,1410051028165,-,5,14,17,19,10,65,2024-07-01,
金沢区,14108,おひさま保育室,1410052004041,1,2,2,-,-,-,5,2024-07-01,
金沢区,14108,しののめ保育園,1410051018208,10,18,17,20,16,17,98,2024-07-01,
